"bg_prop_A" "bg_prop_B" "E_radius_x" "E_radius_y" "E_radius_z" "N_width" "cluster_prop_B" "ring_width_factor" "cluster_x_coord" "variable_parameter"
"309" 0 0.0456461316905916 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"310" 0 0.0119931977242231 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"311" 0 0.0314950293162838 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"312" 0 0.0336361723951995 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"313" 0 0.0672510199714452 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"314" 0 0.0542061722138897 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"315" 0 0.0381512452149764 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"316" 0 0.0196928672026843 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"317" 0 0.0128280501579866 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"318" 0 0.084338660701178 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"319" 0 0.0338063095929101 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"320" 0 0.0981009778100997 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"321" 0 0.0545638489769772 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"322" 0 0.0366103212581947 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"323" 0 0.0627017635386437 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"324" 0 0.0563183849677444 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"325" 0 0.0473843550076708 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"326" 0 0.00871831607073545 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"327" 0 0.0449257217347622 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"328" 0 0.0518737317062914 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"329" 0 0.077083630929701 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"330" 0 0.0988531527342275 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"331" 0 0.0569723166991025 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"332" 0 0.0327060157898814 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"333" 0 0.0798439909005538 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"334" 0 0.0893741275882348 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"335" 0 0.0175754485884681 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"336" 0 0.0318551924778149 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"337" 0 0.0515785022405908 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"338" 0 0.0852502859197557 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"339" 0 0.0750623451778665 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"340" 0 0.0365603944519535 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"341" 0 0.0943797969259322 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"342" 0 0.030602181982249 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"343" 0 0.0927769101690501 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"344" 0 0.0821225349092856 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"345" 0 0.0919741513207555 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"346" 0 0.0749796751653776 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"347" 0 0.0447851887671277 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"348" 0 0.0144748135237023 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"349" 0 0.0820886538596824 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"350" 0 0.0302950602490455 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"351" 0 0.0357742350548506 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"352" 0 0.0780871637165547 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"353" 0 0.00412850899156183 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"354" 0 0.0260669060284272 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"355" 0 0.0790486846817657 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"356" 0 0.0212256309343502 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"357" 0 0.098871141904965 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"358" 0 0.0328380510210991 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"359" 0 0.0964790292549878 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"360" 0 0.0913435014896095 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"361" 0 0.043877844302915 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"362" 0 0.0924614541931078 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"363" 0 0.00429551762063056 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"364" 0 0.0170867618173361 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"365" 0 0.038381749461405 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"366" 0 0.0791853692149743 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"367" 0 0.0493270663078874 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"368" 0 0.0289467520080507 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"369" 0 0.0978754485957325 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"370" 0 0.0191145044984296 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"371" 0 0.0246864799177274 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"372" 0 0.016153395967558 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"373" 0 0.0401517570251599 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"374" 0 0.0261649625608698 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"375" 0 0.0164447574410588 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"376" 0 0.0621745932614431 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"377" 0 0.0978841137839481 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"378" 0 0.0278951668879017 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"379" 0 0.0152662566397339 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"380" 0 0.0511522342218086 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"381" 0 0.0281026650918648 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"382" 0 0.0377411751076579 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"383" 0 0.0479785749455914 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"384" 0 0.00626982289832085 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"385" 0 0.0297639526892453 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"386" 0 0.0386459204135463 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"387" 0 0.0154878625413403 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"388" 0 0.0954260227037594 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"389" 0 0.0386698800139129 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"390" 0 0.073294915817678 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"391" 0 0.0146991252666339 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"392" 0 0.0804148446302861 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"393" 0 0.0735505453078076 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"394" 0 0.0268991132732481 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"395" 0 0.0625123717123643 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"396" 0 0.0918764531612396 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"397" 0 0.083603982324712 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"398" 0 0.0280813658377156 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"399" 0 0.0198664659401402 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"400" 0 0.0686827821424231 75 100 125 37.5 0.25 0.15 150 "bg_prop_B"
"401" 0 0 87.1359046082944 113.306763581932 75.2903113723733 37.5 0.25 0.15 150 "E_radius_z"
"402" 0 0 97.2310475423001 92.0400725794025 81.4458517357707 37.5 0.25 0.15 150 "E_radius_z"
"403" 0 0 108.660608145874 77.1244874573313 99.8507536365651 37.5 0.25 0.15 150 "E_radius_z"
"404" 0 0 78.3916949294508 101.083904446568 115.35661976086 37.5 0.25 0.15 150 "E_radius_z"
"405" 0 0 94.7833933983929 93.2352415635251 90.2349198819138 37.5 0.25 0.15 150 "E_radius_z"
"406" 0 0 116.561427444685 87.1610574889928 104.110499331728 37.5 0.25 0.15 150 "E_radius_z"
"407" 0 0 124.153527466115 117.496132967062 77.1957739954814 37.5 0.25 0.15 150 "E_radius_z"
"408" 0 0 105.805900180712 108.624786953442 87.4517467804253 37.5 0.25 0.15 150 "E_radius_z"
"409" 0 0 78.4036967321299 118.633488437627 117.095482163131 37.5 0.25 0.15 150 "E_radius_z"
"410" 0 0 107.799744338263 80.2517244359478 94.0515209920704 37.5 0.25 0.15 150 "E_radius_z"
"411" 0 0 113.004851446021 105.216244561598 86.3362149917521 37.5 0.25 0.15 150 "E_radius_z"
"412" 0 0 76.1362428660505 115.413430682383 117.678014934063 37.5 0.25 0.15 150 "E_radius_z"
"413" 0 0 80.3328331094235 100.188516941853 121.683936496265 37.5 0.25 0.15 150 "E_radius_z"
"414" 0 0 94.905232032761 101.314032357186 105.24202309316 37.5 0.25 0.15 150 "E_radius_z"
"415" 0 0 75.114285456948 115.295598783996 80.9173324611038 37.5 0.25 0.15 150 "E_radius_z"
"416" 0 0 76.374817697797 81.2028989312239 115.49345360836 37.5 0.25 0.15 150 "E_radius_z"
"417" 0 0 86.9341343990527 90.4824101133272 75.1567111234181 37.5 0.25 0.15 150 "E_radius_z"
"418" 0 0 117.544668540359 115.973491815384 99.4964441284537 37.5 0.25 0.15 150 "E_radius_z"
"419" 0 0 121.250262332615 83.7617109413259 121.846989460755 37.5 0.25 0.15 150 "E_radius_z"
"420" 0 0 110.487408167683 124.596241128165 95.0022753910162 37.5 0.25 0.15 150 "E_radius_z"
"421" 0 0 79.8770617344417 98.9801219315268 119.143929996062 37.5 0.25 0.15 150 "E_radius_z"
"422" 0 0 108.718637295533 91.67821619194 83.1976344576105 37.5 0.25 0.15 150 "E_radius_z"
"423" 0 0 77.1524650161155 117.469748109579 113.411438534968 37.5 0.25 0.15 150 "E_radius_z"
"424" 0 0 94.6962339570746 102.464076585602 114.873739774339 37.5 0.25 0.15 150 "E_radius_z"
"425" 0 0 109.988314355724 103.300386492629 92.5099054700695 37.5 0.25 0.15 150 "E_radius_z"
"426" 0 0 113.150617154315 97.830209042877 95.0167377130128 37.5 0.25 0.15 150 "E_radius_z"
"427" 0 0 110.267776146065 118.113844865002 120.179001823999 37.5 0.25 0.15 150 "E_radius_z"
"428" 0 0 121.01421575062 112.526643567253 77.6790699455887 37.5 0.25 0.15 150 "E_radius_z"
"429" 0 0 111.418437527027 120.84790765075 100.493419566192 37.5 0.25 0.15 150 "E_radius_z"
"430" 0 0 93.1081912829541 84.0974236722104 106.810431357007 37.5 0.25 0.15 150 "E_radius_z"
"431" 0 0 104.666920437012 109.0979215689 106.608589424286 37.5 0.25 0.15 150 "E_radius_z"
"432" 0 0 85.669709299691 110.693147603888 85.9906233847141 37.5 0.25 0.15 150 "E_radius_z"
"433" 0 0 82.9261498409323 120.603225578088 104.016853426583 37.5 0.25 0.15 150 "E_radius_z"
"434" 0 0 104.905656911433 96.2117536226287 116.819947992917 37.5 0.25 0.15 150 "E_radius_z"
"435" 0 0 123.747120925691 122.084635449573 96.4756103698164 37.5 0.25 0.15 150 "E_radius_z"
"436" 0 0 124.858647829387 120.871690276545 104.519034887198 37.5 0.25 0.15 150 "E_radius_z"
"437" 0 0 108.228971727658 101.338740193751 105.066264129709 37.5 0.25 0.15 150 "E_radius_z"
"438" 0 0 77.6668725535274 92.3070643329993 113.079233898316 37.5 0.25 0.15 150 "E_radius_z"
"439" 0 0 105.098888033535 120.760307565797 108.403963339515 37.5 0.25 0.15 150 "E_radius_z"
"440" 0 0 76.3295968761668 122.860529227182 110.473211773206 37.5 0.25 0.15 150 "E_radius_z"
"441" 0 0 84.1075513046235 108.510753093287 78.2399471965618 37.5 0.25 0.15 150 "E_radius_z"
"442" 0 0 88.7931025004946 109.014785045292 77.3934659548104 37.5 0.25 0.15 150 "E_radius_z"
"443" 0 0 116.480831848457 90.7779441447929 101.857754169032 37.5 0.25 0.15 150 "E_radius_z"
"444" 0 0 105.091437534429 95.7237343303859 119.685104931705 37.5 0.25 0.15 150 "E_radius_z"
"445" 0 0 90.3663731878623 84.5244596363045 76.8637165776454 37.5 0.25 0.15 150 "E_radius_z"
"446" 0 0 121.217379125301 103.790333552752 110.259021248203 37.5 0.25 0.15 150 "E_radius_z"
"447" 0 0 75.6859749089926 110.421792918351 90.6282667536288 37.5 0.25 0.15 150 "E_radius_z"
"448" 0 0 88.2972541730851 97.3966095363721 92.8150407038629 37.5 0.25 0.15 150 "E_radius_z"
"449" 0 0 104.720436327625 95.1348274946213 94.8742681415752 37.5 0.25 0.15 150 "E_radius_z"
"450" 0 0 107.252200064249 108.679531118833 79.7054819413461 37.5 0.25 0.15 150 "E_radius_z"
"451" 0 0 109.016900253482 101.348176598549 105.747067753691 37.5 0.25 0.15 150 "E_radius_z"
"452" 0 0 80.503985856194 117.979505145922 80.4763235268183 37.5 0.25 0.15 150 "E_radius_z"
"453" 0 0 95.77361458214 95.3332217875868 82.5189089984633 37.5 0.25 0.15 150 "E_radius_z"
"454" 0 0 94.941403309349 107.498453499284 95.6118923379108 37.5 0.25 0.15 150 "E_radius_z"
"455" 0 0 89.4219165551476 116.75398129737 114.087438955903 37.5 0.25 0.15 150 "E_radius_z"
"456" 0 0 96.8897419399582 89.3843507277779 119.462936441414 37.5 0.25 0.15 150 "E_radius_z"
"457" 0 0 99.7837838483974 83.1937532988377 84.0051179518923 37.5 0.25 0.15 150 "E_radius_z"
"458" 0 0 96.7358432128094 97.497933357954 92.3096962273121 37.5 0.25 0.15 150 "E_radius_z"
"459" 0 0 83.9927006978542 120.279434334952 106.817932729609 37.5 0.25 0.15 150 "E_radius_z"
"460" 0 0 81.2683029915206 119.086258823518 83.5843951790594 37.5 0.25 0.15 150 "E_radius_z"
"461" 0 0 82.9975875560194 122.676384367514 121.632821264211 37.5 0.25 0.15 150 "E_radius_z"
"462" 0 0 117.102668830194 95.0260978774168 92.4563397653401 37.5 0.25 0.15 150 "E_radius_z"
"463" 0 0 80.9796949266456 90.7280658837408 84.6098722773604 37.5 0.25 0.15 150 "E_radius_z"
"464" 0 0 77.7806899044663 121.013695071451 79.353966540657 37.5 0.25 0.15 150 "E_radius_z"
"465" 0 0 109.866133530159 110.475770104676 119.021839578636 37.5 0.25 0.15 150 "E_radius_z"
"466" 0 0 99.9576699454337 114.112077618483 113.022402091883 37.5 0.25 0.15 150 "E_radius_z"
"467" 0 0 119.025223213248 89.7920861258171 79.077468381729 37.5 0.25 0.15 150 "E_radius_z"
"468" 0 0 75.7464260677807 82.6045848312788 98.8854327471927 37.5 0.25 0.15 150 "E_radius_z"
"469" 0 0 91.6503288084641 119.432685442735 102.472239604685 37.5 0.25 0.15 150 "E_radius_z"
"470" 0 0 92.2082898439839 122.687946923543 106.780811643694 37.5 0.25 0.15 150 "E_radius_z"
"471" 0 0 80.8680045418441 110.558923741337 77.470706962049 37.5 0.25 0.15 150 "E_radius_z"
"472" 0 0 77.0292095257901 99.5237249881029 104.329049726948 37.5 0.25 0.15 150 "E_radius_z"
"473" 0 0 123.766779724974 113.695420161821 77.8702836018056 37.5 0.25 0.15 150 "E_radius_z"
"474" 0 0 92.661833553575 78.5095392842777 116.737592406571 37.5 0.25 0.15 150 "E_radius_z"
"475" 0 0 106.284534372389 75.7188696879894 86.928528372664 37.5 0.25 0.15 150 "E_radius_z"
"476" 0 0 99.6677612653002 107.295948278625 79.4044883106835 37.5 0.25 0.15 150 "E_radius_z"
"477" 0 0 113.014377013315 121.390580013394 114.82652554987 37.5 0.25 0.15 150 "E_radius_z"
"478" 0 0 105.150935100392 83.3234491758049 105.146562517621 37.5 0.25 0.15 150 "E_radius_z"
"479" 0 0 101.68739175424 84.6325347549282 123.269858409185 37.5 0.25 0.15 150 "E_radius_z"
"480" 0 0 115.121171891224 105.714115547016 103.485302638728 37.5 0.25 0.15 150 "E_radius_z"
"481" 0 0 94.3368283333257 98.6544244573452 106.660311121959 37.5 0.25 0.15 150 "E_radius_z"
"482" 0 0 115.390332904644 98.7278244807385 99.1360717220232 37.5 0.25 0.15 150 "E_radius_z"
"483" 0 0 84.326266660355 124.531800835393 122.561109543312 37.5 0.25 0.15 150 "E_radius_z"
"484" 0 0 113.355544721708 85.6264304136857 80.6386856827885 37.5 0.25 0.15 150 "E_radius_z"
"485" 0 0 82.8067172318697 116.583500313573 118.174617795739 37.5 0.25 0.15 150 "E_radius_z"
"486" 0 0 106.900301144924 118.695050256792 76.0951540665701 37.5 0.25 0.15 150 "E_radius_z"
"487" 0 0 116.970369091723 122.496287210379 97.5253712618724 37.5 0.25 0.15 150 "E_radius_z"
"488" 0 0 76.0926868068054 108.269254595507 92.317523714155 37.5 0.25 0.15 150 "E_radius_z"
"489" 0 0 101.54587222496 104.178476030938 115.670131915249 37.5 0.25 0.15 150 "E_radius_z"
"490" 0 0 87.8042491851375 109.361982520204 112.502314872108 37.5 0.25 0.15 150 "E_radius_z"
"491" 0 0 122.164704382885 80.2481373306364 92.6472282735631 37.5 0.25 0.15 150 "E_radius_z"
"492" 0 0 114.618757274002 111.233361077029 110.898529551923 37.5 0.25 0.15 150 "E_radius_z"
"493" 0 0 83.814531180542 115.367695887107 124.78839030955 37.5 0.25 0.15 150 "E_radius_z"
"494" 0 0 86.1380863003433 116.359424218535 118.249817809556 37.5 0.25 0.15 150 "E_radius_z"
"495" 0 0 116.31280182628 108.026589092333 81.1041142093018 37.5 0.25 0.15 150 "E_radius_z"
"496" 0 0 113.624473533127 102.711650670972 80.6704556685872 37.5 0.25 0.15 150 "E_radius_z"
"497" 0 0 99.0338245406747 123.176947212778 76.4505155035295 37.5 0.25 0.15 150 "E_radius_z"
"498" 0 0 113.275519118179 100.409410218708 102.490264608059 37.5 0.25 0.15 150 "E_radius_z"
"499" 0 0 112.428288243245 95.3252433799207 79.3743885238655 37.5 0.25 0.15 150 "E_radius_z"
"500" 0 0 75.3459203639068 84.5188977080397 122.30749707669 37.5 0.25 0.15 150 "E_radius_z"
"501" 0 0 112.478449218906 103.854328778107 115.198999014683 37.5 0.25 0.15 150 "E_radius_z"
"502" 0 0 77.2000686498359 106.090561195742 91.089396760799 37.5 0.25 0.15 150 "E_radius_z"
"503" 0 0 119.973844091874 108.946053229738 123.061619454529 37.5 0.25 0.15 150 "E_radius_z"
"504" 0 0 113.612848764751 82.5484462431632 122.927119815722 37.5 0.25 0.15 150 "E_radius_z"
"505" 0 0 79.0640708641149 80.4728448507376 111.344255879521 37.5 0.25 0.15 150 "E_radius_z"
"506" 0 0 112.211227521766 89.8416601936333 115.873220353387 37.5 0.25 0.15 150 "E_radius_z"
"507" 0 0 92.0409005251713 75.8309369906783 89.405607432127 37.5 0.25 0.15 150 "E_radius_z"
"508" 0 0 95.4085710458457 115.296429442242 84.2024327255785 37.5 0.25 0.15 150 "E_radius_z"
"509" 0 0 107.373470487073 109.106683032587 76.952443679329 37.5 0.25 0.15 150 "E_radius_z"
"510" 0 0 98.720639757812 75.071517447941 88.2405386422761 37.5 0.25 0.15 150 "E_radius_z"
"511" 0 0 77.5179832009599 95.6807445501909 84.6630853717215 37.5 0.25 0.15 150 "E_radius_z"
"512" 0 0 117.300616728608 113.673037150875 110.613040544558 37.5 0.25 0.15 150 "E_radius_z"
"513" 0 0 114.713810640387 108.059367456008 97.0229213940911 37.5 0.25 0.15 150 "E_radius_z"
"514" 0 0 91.8711223755963 120.363029488362 93.2356440578587 37.5 0.25 0.15 150 "E_radius_z"
"515" 0 0 77.6811970979907 86.4587863208726 123.807168914936 37.5 0.25 0.15 150 "E_radius_z"
"516" 0 0 88.2815790595487 96.5239738463424 122.76721636299 37.5 0.25 0.15 150 "E_radius_z"
"517" 0 0 104.975420737173 96.2919252575375 113.285722467117 37.5 0.25 0.15 150 "E_radius_z"
"518" 0 0 121.709602535702 102.879676944576 123.026200698223 37.5 0.25 0.15 150 "E_radius_z"
"519" 0 0 118.518908752594 119.369338685647 107.209408201743 37.5 0.25 0.15 150 "E_radius_z"
"520" 0 0 121.800786908716 111.434461083263 113.47805702826 37.5 0.25 0.15 150 "E_radius_z"
"521" 0 0 93.1428411509842 96.7343070427887 92.3405368579552 37.5 0.25 0.15 150 "E_radius_z"
"522" 0 0 84.523355239071 84.1311789001338 97.5091163185425 37.5 0.25 0.15 150 "E_radius_z"
"523" 0 0 124.370159581304 112.755258986726 124.684674968012 37.5 0.25 0.15 150 "E_radius_z"
"524" 0 0 118.9470185549 124.151027447078 91.1397027783096 37.5 0.25 0.15 150 "E_radius_z"
"525" 0 0 75.7616937393323 121.432653733063 103.466768143699 37.5 0.25 0.15 150 "E_radius_z"
"526" 0 0 108.274106262252 105.576067534275 118.117992894258 37.5 0.25 0.15 150 "E_radius_z"
"527" 0 0 107.042143214494 113.450283487327 85.7994029065594 37.5 0.25 0.15 150 "E_radius_z"
"528" 0 0 115.162283310201 97.5701684481464 100.540183787234 37.5 0.25 0.15 150 "E_radius_z"
"529" 0 0 102.524989866652 99.17624569498 93.802209070418 37.5 0.25 0.15 150 "E_radius_z"
"530" 0 0 114.851986244321 85.7704067253508 99.1180107113905 37.5 0.25 0.15 150 "E_radius_z"
"531" 0 0 98.2523581478745 102.297604409978 124.620221718214 37.5 0.25 0.15 150 "E_radius_z"
"532" 0 0 102.12849942036 114.759848895483 118.074402853381 37.5 0.25 0.15 150 "E_radius_z"
"533" 0 0 75.002610636875 98.116619430948 89.5540218567476 37.5 0.25 0.15 150 "E_radius_z"
"534" 0 0 88.5564549360424 123.391213046852 123.183361033443 37.5 0.25 0.15 150 "E_radius_z"
"535" 0 0 99.8757431167178 90.8252083696425 108.910042257048 37.5 0.25 0.15 150 "E_radius_z"
"536" 0 0 111.353142792359 99.4096736656502 112.63344794279 37.5 0.25 0.15 150 "E_radius_z"
"537" 0 0 114.18362952536 76.9807899952866 92.5948791205883 37.5 0.25 0.15 150 "E_radius_z"
"538" 0 0 117.963920824695 122.539714898448 79.8674121615477 37.5 0.25 0.15 150 "E_radius_z"
"539" 0 0 103.137845196761 109.515968663618 120.22989684483 37.5 0.25 0.15 150 "E_radius_z"
"540" 0 0 112.800597888418 79.2875404818915 112.869711557869 37.5 0.25 0.15 150 "E_radius_z"
"541" 0 0 84.5105625456199 87.4168172245845 100.702762720175 37.5 0.25 0.15 150 "E_radius_z"
"542" 0 0 103.764594497625 91.5893336175941 112.525933457073 37.5 0.25 0.15 150 "E_radius_z"
"543" 0 0 89.3689282471314 83.4858143003657 111.306518444326 37.5 0.25 0.15 150 "E_radius_z"
"544" 0 0 105.714014323894 80.9121470665559 86.5583138191141 37.5 0.25 0.15 150 "E_radius_z"
"545" 0 0 114.623302849941 118.656600790564 75.4352189367637 37.5 0.25 0.15 150 "E_radius_z"
"546" 0 0 105.120319675189 96.5321810217574 101.104150817264 37.5 0.25 0.15 150 "E_radius_z"
"547" 0 0 90.1533446391113 99.0127516677603 110.820508038159 37.5 0.25 0.15 150 "E_radius_z"
"548" 0 0 101.789530459791 102.064791636076 120.874165883288 37.5 0.25 0.15 150 "E_radius_z"
"549" 0 0 99.5307680219412 94.1712422994897 94.5970246219076 37.5 0.25 0.15 150 "E_radius_z"
"550" 0 0 98.0818810290657 81.31493445253 101.823152252473 37.5 0.25 0.15 150 "E_radius_z"
"551" 0 0 80.1090437336825 96.5708886389621 105.50958190579 37.5 0.25 0.15 150 "E_radius_z"
"552" 0 0 99.1012526093982 96.5690854121931 96.2677916162647 37.5 0.25 0.15 150 "E_radius_z"
"553" 0 0 81.7524250946008 81.6491250414401 87.4368334538303 37.5 0.25 0.15 150 "E_radius_z"
"554" 0 0 94.0274527296424 104.516815277748 103.921548672952 37.5 0.25 0.15 150 "E_radius_z"
"555" 0 0 83.0811692052521 79.276124574244 115.792140411213 37.5 0.25 0.15 150 "E_radius_z"
"556" 0 0 112.284481129609 87.1289161150344 100.18810199108 37.5 0.25 0.15 150 "E_radius_z"
"557" 0 0 122.088142484426 94.6426686132327 89.0322717488743 37.5 0.25 0.15 150 "E_radius_z"
"558" 0 0 75.1717399107292 87.9801106522791 98.496876982972 37.5 0.25 0.15 150 "E_radius_z"
"559" 0 0 116.360121709295 98.1606227695011 80.8392723323777 37.5 0.25 0.15 150 "E_radius_z"
"560" 0 0 111.237760691438 106.407807895448 109.081970213447 37.5 0.25 0.15 150 "E_radius_z"
"561" 0 0 124.461955379229 77.0494634634815 94.3773599341512 37.5 0.25 0.15 150 "E_radius_z"
"562" 0 0 116.848846385255 85.1645657210611 120.47707089223 37.5 0.25 0.15 150 "E_radius_z"
"563" 0 0 86.6155392373912 111.57822109526 98.511708190199 37.5 0.25 0.15 150 "E_radius_z"
"564" 0 0 89.3856352311559 78.8907087640837 102.940246730577 37.5 0.25 0.15 150 "E_radius_z"
"565" 0 0 94.4163101608865 80.9822164359502 78.6005522124469 37.5 0.25 0.15 150 "E_radius_z"
"566" 0 0 93.2843948132358 120.098503527697 81.3649245537817 37.5 0.25 0.15 150 "E_radius_z"
"567" 0 0 83.3732935716398 81.8675890215673 90.8656266285107 37.5 0.25 0.15 150 "E_radius_z"
"568" 0 0 111.017668561544 117.888212820981 87.0317060383968 37.5 0.25 0.15 150 "E_radius_z"
"569" 0 0 91.3904167129658 86.5125696524046 117.435511026997 37.5 0.25 0.15 150 "E_radius_z"
"570" 0 0 79.3631695909426 78.4388172789477 119.132862449624 37.5 0.25 0.15 150 "E_radius_z"
"571" 0 0 83.9006431517191 106.260064977687 87.0027554919943 37.5 0.25 0.15 150 "E_radius_z"
"572" 0 0 76.394519675523 92.9733453202061 77.5662948726676 37.5 0.25 0.15 150 "E_radius_z"
"573" 0 0 93.2085699401796 123.568081995472 82.1780408266932 37.5 0.25 0.15 150 "E_radius_z"
"574" 0 0 119.945931166876 76.9670310546644 93.8915844890289 37.5 0.25 0.15 150 "E_radius_z"
"575" 0 0 96.8862580950372 105.961565033067 111.976871057414 37.5 0.25 0.15 150 "E_radius_z"
"576" 0 0 107.346905674785 94.6326951263472 106.859567086212 37.5 0.25 0.15 150 "E_radius_z"
"577" 0 0 80.6885019643232 122.207975306083 99.7877859859727 37.5 0.25 0.15 150 "E_radius_z"
"578" 0 0 87.5881539774127 122.677916055545 88.5352012235671 37.5 0.25 0.15 150 "E_radius_z"
"579" 0 0 96.5373437968083 109.457783272956 77.3520841496065 37.5 0.25 0.15 150 "E_radius_z"
"580" 0 0 79.8251453205012 82.5282649602741 79.6067212359048 37.5 0.25 0.15 150 "E_radius_z"
"581" 0 0 107.552080252208 79.9116965034045 77.3828672245145 37.5 0.25 0.15 150 "E_radius_z"
"582" 0 0 90.3625700739212 75.5741812870838 113.317896076478 37.5 0.25 0.15 150 "E_radius_z"
"583" 0 0 93.101660546381 88.7569635524414 115.903347823769 37.5 0.25 0.15 150 "E_radius_z"
